NUMBER X_IMAGE Y_IMAGE FLUX_APER FLUXERR_APER ISOAREA_IMAGE THETA_IMAGE FLAGS ELONGATION                                             
      4453    364.5031    749.9905     1010.201     99.51357        15  84.11   2    1.246
      4454    118.4712    811.7888     9645.667     117.5932       101 -55.64   2    1.107
      4455    489.9023    799.3167     2142.025     101.2786        35  73.35   2    1.768
      4456    910.8356    836.8375     786.5219     99.00141        19  -3.04   2    1.512
      4457    159.5154    832.6908      731.963     98.60591        14 -17.29   0    1.022
      4458    120.4654    805.3771     9919.177     118.3463       109  45.12   2    1.206
      4459    332.7246    833.9122     2056.345     101.3497        34 -71.83   0    1.483
      4460     68.3076    818.8018     698.1143     98.79825        11 -19.08   0    1.124
      4461    531.4539    815.6165     1175.437     100.1569        29  71.63   0    1.129
      4462    625.1280    799.5617     800.8365     99.03426        18 -76.41   2    2.836
      4463    482.7968    795.3193     2066.324     102.1585       108 -85.75   2    1.727
      4464    669.2714    786.8597     18761.32     134.0584        87  89.42   2    1.103
      4465     82.7972    799.1909     2630.908     103.1486        37   6.74   2    1.097
      4466     91.0214    822.7414     710.0026     98.82559        10  88.68   0    1.226
      4467    155.1933    808.8204     863.1005     99.17706        19  38.36   0    1.165
      4468    320.4359    856.8369     1974.714     101.6925        39 -30.36   0    1.552
      4469    847.0729    825.9934     711.5988     98.82926        11 -89.17   0    1.433
      4470    592.3482    774.2026     693.8456     98.78843         9  87.28   2    1.836
      4471    122.2500    772.4932     730.1847      98.0592        40  83.80   2    1.243
      4472     46.6135    811.2167     11876.76      121.829        87 -87.68   2    1.115
      4473   1019.4163    815.4561     1305.602     100.4519        22  62.37   2    1.196
      4474    665.7511    779.9671     70501.85     203.6911       138  18.15   2    1.052
      4475    215.5754    812.5387     734.4142     99.15114        11  19.76   0    1.010
      4476     57.9891    800.9816     1011.934     99.51753        28 -35.60   2    1.545
      4477    455.7642    830.1278     1799.151     101.2994        72 -19.34   2    1.590
      4478    793.1627    801.4160      14304.9     126.9097       115 -29.39   2    1.072
      4479    315.6062    814.2165     547.1387     98.45034        13  62.98   0    2.425
      4480    734.1285    814.2771     1931.443     101.0692        46  83.25   2    1.834
      4481    515.1507    822.5409      26462.3     146.5336        95 -51.77   0    1.083
      4482    987.6643    827.1776        10374     119.2165       113 -14.25   2    1.503
      4483    237.4772    816.4064     1107.838     99.73631        36  48.01   0    1.724
      4484    679.5544    745.9102     2035.939     101.3039        55 -45.55   2    2.284
      4485    342.1262    697.1314     1148.349       99.561        22 -37.17   2    1.372
      4486    395.9977    652.0109     9854.655     117.9964        71  24.50   2    1.285
      4487    796.6880    796.6562     2638.399     102.6466        14 -53.69   2    1.758
      4488    512.4888    989.8239     842.9809     98.59124        29  53.12   0    2.039
      4489    243.6081    900.1055     1358.733     100.3064        19  53.37   0    1.045
      4490    381.9351    757.3522     1017.861     99.53107        32 -31.86   2    3.089
      4491    507.1674    843.3098     2687.677     102.4957        40  25.90   2    1.060
      4492    986.4213    811.2417     1046.653     100.1311        16 -69.09   2    1.112
      4493    774.8586    627.8727     737.3824      98.6184        11 -35.12   2    2.784
      4494    420.3240    828.3342     1857.354     101.1665        11 -35.82   2    2.045
      4495    178.6350    802.8898     1205.426     99.42324        35  42.70   0    1.620
      4496    652.2946    756.0885     1634.995     100.6658        33  24.20   2    2.169
      4497    701.9249    808.2973     971.5117     98.88709        24 -72.29   0    2.072
      4498    355.0208    596.6901     1123.375     98.96631        18 -50.05   2    1.084
      4499    208.5161   1015.5068      644.046     98.40306        12 -47.64   2    1.172
      4500    733.3568    580.3147     835.1872     98.57327        10 -58.47   2    1.764
      4501    666.7931    553.4028     1026.831     99.55154        10  10.09   2    1.440
      4502    636.0000    796.9842         1650     100.9642        21  88.75   2    3.321
      4503    964.5336    786.2610     2761.041     103.4349        36  82.89   2    1.008
      4504    344.7916    693.4080     981.4273     99.44784        16  -4.70   2    1.476
      4505    898.4866    799.0308     822.4522     98.81425        13   1.06   2    1.021
      4506    496.1378    965.0236     22181.75     139.9276       122 -46.13   2    1.050
      4507    876.6606    823.9438     1321.733     100.4884        35 -78.30   2    1.495
      4508     50.0485    800.7143     3195.037     103.8718        63 -40.01   2    1.553
      4509    547.0000    764.4944     664.7165     98.72139        15  89.36   2    2.287
      4510    904.9503    941.5609     1187.792     99.91834        46  52.72   2    1.509
      4511    656.5229    553.5256      1094.65     98.90031        15  66.37   2    1.292
      4512    272.6523    826.8735     846.8831     98.87043        45  -6.79   0    1.154
      4513    476.9123    839.6277     12160.01     121.9194       127  48.84   2    1.411
      4514    358.2326    797.9694     1309.633     100.7262        22 -39.83   2    1.308
      4515    307.3415    622.3394      1770.73     101.7613        29  14.85   2    1.181
      4516    203.9557    977.4147     1700.273     101.6038        28  23.10   0    1.040
      4517    818.5389    806.5273     921.4441     99.31066        13 -44.88   0    1.287
      4518    831.9285    802.7034     1112.308     98.67089        16 -31.86   0    1.112
      4519    876.8816    800.8990     568.1862     97.68302        12   9.42   0    1.672
      4520    699.2953    799.8036     1470.919     100.5603        24 -18.70   0    1.159
      4521    675.6938    754.9833     2347.571     101.7388        38  61.65   2    1.396
      4522    899.8514    819.4191     676.0289     99.01722        16 -84.45   0    1.899
      4523    396.0043    805.0678     835.6799      99.1142        13 -74.93   0    1.669
      4524    361.3577    790.7055     2477.274     102.0281        44  87.96   2    1.310
      4525    650.0323    818.6990     6480.371     110.3448       145  14.22   2    1.544
      4526    783.8016    809.1057     1077.629     99.66745        37 -81.84   2    1.660
      4527    750.7937    792.5939     2179.064     102.1482        68 -58.58   0    1.575
      4528    558.7284    740.0972      1818.81      100.285        35  42.54   2    1.701
      4529    734.5496    797.7409     1019.541      99.5349        15   1.50   0    1.211
      4530    182.0267    831.7094      531.667     97.59801         7  -6.67   0    1.086
      4531    308.8876    805.0468     1545.531     100.1977        20  17.12   0    1.030
      4532    423.3124    798.6028     5565.224     109.4231        68 -56.96   2    1.204
      4533    300.0182    820.4067     2733.096     103.3735        35  39.42   2    1.153
      4534    755.0538    744.4551     964.7146     99.94491        22  89.30   2    1.033
      4535     55.5104    796.4932     1160.901     99.58964        17  43.36   2    1.170
      4536    679.9706    796.1321     2805.738     103.5331        79  62.86   0    1.586
      4537    260.3908    741.7090     8671.315     115.6948       129  33.28   2    1.177
      4538    824.0850    993.7928     1038.142     99.84492        23  34.46   2    1.443
      4539    221.5331    799.8359     999.4441     99.48901        20  15.56   0    1.101
      4540    624.6751    768.2941      8967.07     115.8145       123  63.53   2    1.216
      4541    785.1432    620.1783     992.9775     99.47424        12 -53.85   2    1.201
      4542    783.0145    615.2136     1328.135     100.2371        32 -76.79   2    1.414
      4543    863.7914    612.7034     490.2325     98.31888        27 -65.02   2    5.499
      4544    496.5731    540.2097     7140.808     112.8847        26  52.32   2    1.529
      4545    767.8146    687.6291     1354.502     100.8274        63  61.60   2    1.759
      4546    434.5038    803.4869     1629.496     100.3879        14   0.85   2    1.469
      4547    371.1458    926.8536     1594.265     101.3664        32 -49.39   2    1.405
      4548    708.3671    723.1304     1189.823     99.92296        23 -20.85   2    1.464
      4549    392.9028    792.5738     1350.528     99.21808        20  19.36   2    1.200
      4550    272.9977    911.9764     598.3542      98.5685         9  27.74   0    1.015
      4551    770.9888    830.4904     1813.007     100.8026        43 -73.68   2    1.692
      4552    529.8845    713.9956     991.6111     99.73895        26 -63.04   2    2.931
      4553    196.8914    799.8643     1927.458     101.0603        35  10.15   2    1.139
      4554    588.5792   1010.7165     864.7021     98.91138        21  87.34   2    1.678
      4555    661.5356    762.1946     2419.813     102.9419        62  39.69   2    1.393
      4556    853.8017    856.7949     1052.105     99.60923        28  84.22   2    1.610
      4557    510.6016    776.6852     733.9678     99.41882        44 -41.78   2    2.127
      4558    723.7672    910.5584     1046.481     100.1307        18  43.59   2    1.118
      4559    339.9846    692.4927     986.6776     98.92194        17  -1.79   2    1.394
      4560    293.4891    814.9846     9146.324     116.1657        79 -44.43   2    1.034
      4561    470.4190    637.7840     1244.914     100.3145        24 -78.66   2    1.596
      4562    617.0421    734.7672     5791.469     110.3765       148 -51.05   2    1.486
      4563    707.5021    933.9534     632.0713     97.55847        10  -1.55   2    1.286
      4564    982.7685    794.5666     1420.583     100.9762        42  86.13   2    1.659
      4565    503.7297    707.0555     1126.068     99.51012         9 -77.23   2    1.169
      4566    633.5427    908.5512      34001.1     157.9626       184 -35.74   2    1.072
      4567    393.5197    756.2357     4312.455     106.7894        93 -13.57   2    1.849
      4568    108.1105    882.1865     15888.89     128.6829       127  84.62   0    1.211
      4569    475.2726    577.7173     12206.62     122.0062       117  14.29   2    2.986
      4570    106.4303    784.6154     151673.4     280.1659       532 -24.88   2    1.087
      4571    477.0701    710.8590     7153.965     112.6746        71  30.85   2    1.514
      4572    309.3873    584.1363     3145.773     104.2769       107 -46.66   2    1.323
      4573    549.7272    880.5668      1961.97      101.664        49 -50.99   2    1.614
      4574    681.1752    731.6641     1256.445     100.3406        23  -1.24   2    1.810
      4575    988.5955    805.4949      1560.51     100.7626        26 -52.69   2    1.054
      4576    359.4473    870.5325     18327.62     133.3211       114 -62.18   2    1.028
      4577    403.4284    634.2983      1113.33     98.67325        41  15.77   2    3.385
      4578    583.8609    745.4329     2150.264     102.0841        65  17.15   2    1.895
      4579    432.9987    704.5469     1799.555     101.3003        33 -16.27   2    1.477
      4580    786.4512    943.3652     5305.584     108.8825        91  76.49   2    1.147
      4581    396.3870    660.7747     1092.579     99.96875        16 -73.35   2    1.421
      4582    409.7925    663.1231     802.8275     99.03883        20  33.96   2    2.322
      4583    410.9057    732.3247      1145.07     99.28518        18 -69.17   2    1.338
      4584    642.4492    787.8921      7326.01     112.5481        65  58.40   2    1.262
      4585    685.6299    704.1748      1268.96     100.6344        28 -72.00   2    1.992
      4586    640.5197    779.1530      3566.49     104.6814        79   5.20   2    1.610
      4587    585.8040    718.6023     705.6241     98.81552        10  31.54   2    1.140
      4588    544.6634    802.3721     800.9792     98.76485        21  21.57   2    2.217
      4589    664.4040    758.7874     2308.307     102.4353        20  70.15   2    1.209
      4590    309.9425    797.1274     666.4064      98.4547        14  77.71   2    2.290
      4591    140.3528    801.6577     1589.678     101.0926        44 -29.53   2    1.349
      4592    367.6429    976.9737     1018.622     100.0674        33  10.85   0    1.915
      4593    762.0670    685.3158     899.2704     98.72092        21 -75.01   2    1.558
      4594    626.3583    720.9302     1044.129     99.59103        18 -65.53   2    1.869
      4595    955.2647    791.1010     1105.342     98.92489        27 -16.30   2    1.243
      4596    294.8101    683.8842      1813.16     101.3308       107 -84.47   2    1.896
      4597    777.4346    610.0724      1777.48     101.2508        30  70.92   2    1.809
      4598    509.1175    767.0992     3030.297     103.2527        44  16.42   2    1.328
      4599    655.9761    645.5487     1065.325     100.1734        13 -15.15   2    1.433
      4600      6.8577    809.8282     23057.31     141.3426       112 -76.02   0    1.074
      4601    331.9637    608.4559     969.9033      99.4215        17 -62.29   2    1.888
      4602    370.4557    688.7571     1275.252     100.3832        32   8.18   2    1.294
      4603    326.9993    927.0040     2958.205     103.8673        15 -36.21   2    1.558
      4604    825.5280    521.8554     3248.094      104.244       132  25.41   2    1.734
      4605    468.8808    812.7220     1473.859     99.76794        23 -63.80   0    1.189
      4606    303.1128    682.8596     923.0105     98.77556        20  10.07   2    1.185
      4607    752.5049    722.2648     1872.824     100.9373        23 -81.46   2    1.074
      4608    612.1959    670.1938     3296.418     104.6047        85 -66.34   2    2.117
      4609    771.4149    695.6669     1104.917     99.72965        31 -13.77   2    1.965
      4610    377.2806    669.0141     801.6411     99.03612        20  77.28   2    1.520
      4611    560.0685    867.4544     1897.135     101.2559        34 -47.75   2    1.271
      4612    744.1562    738.8046     7321.567     113.4833       139   4.97   2    1.336
      4613    860.1752    581.1666      955.792     99.92462        18  42.16   2    1.845
      4614    738.4862    842.0200     5146.258     108.0568        41 -17.01   2    1.180
      4615    225.4114    689.6998     1259.252     100.0807        31  18.66   2    1.680
      4616    788.7612    986.9771      718.205     99.65084        11  33.54   2    1.183
      4617    362.5190    768.2718     969.7466     98.88303        42 -56.31   2    1.468
      4618    397.3963    586.8821     32260.34     155.4378       133  41.70   2    1.470
      4619    654.7383    922.2845     2139.031      101.535        68   3.35   0    1.148
      4620    263.7097    530.5601     2141.157     101.5397        60 -65.25   2    1.908
      4621    675.1768    705.8144     1305.507     100.4517        18  76.23   2    1.205
      4622    471.9474    715.6511     2566.811      103.524        38  37.51   2    1.636
      4623    289.1790    765.1829      921.673     99.84699        17  12.86   2    1.199
      4624    401.6648    573.6680     876.7083     98.93896        11  25.85   2    1.105
      4625    638.6092    923.0797     2380.061     102.5944        35 -67.68   2    1.136
      4626    474.7454    732.8270     3863.622     105.8299        56  86.63   2    1.276
      4627    723.3314    652.4286     28744.05     150.0308       153 -73.45   2    1.411
      4628    240.9606    697.2982     2208.521     101.1643       126  58.84   2    1.419
      4629    684.1998    750.5768     1213.006     99.97568        21 -25.13   2    1.255
      4630    773.5135    656.7017     1848.182      100.617       132 -22.41   2    3.394
      4631    359.9308    823.3345     941.0537     99.08666        18  59.31   2    1.420
      4632    733.5394    847.7004     1969.355     100.8904        53 -38.54   2    1.771
      4633    378.1719    562.0821     1198.138     99.94187        33 -68.66   2    1.334
      4634    326.5074    542.4843     1316.414      99.9439        59 -71.58   2    1.510
      4635    268.4102    672.2093     795.5793      99.0222        15  67.54   2    1.148
      4636    653.9544    782.5046     13244.11     123.7083       135  19.12   2    1.206
      4637    619.3109    547.6586     1048.611     99.06413        14  49.40   2    2.335
      4638    649.1514    749.7202     1162.134     99.32423        34 -59.28   2    2.589
      4639    403.4848    570.4774     941.1108     98.54685        16  -8.35   2    1.318
      4640    760.7975    699.1430     9480.482     117.5008       176  70.94   2    1.614
      4641    798.5905    668.4742     4835.707     108.1442        80  77.86   2    1.205
      4642    209.5238    963.1779     1991.847     101.9927        76  54.14   2    1.489
      4643    824.8233    611.1901     933.0064     99.60531        18 -88.63   2    1.281
      4644    454.3315    821.7427     2712.723     103.3287        67  -5.81   2    1.105
      4645    511.2438    788.5833     2476.216     103.3249       110 -49.78   2    2.159
      4646    292.5911    537.2576     900.7833     99.53176        54  83.40   2    3.518
      4647    501.2461    809.0649     4632.202     107.4677       101  10.59   2    1.924
      4648    750.1182    631.9184     1245.017     99.24526        17  38.91   2    1.149
      4649    305.8831    523.8865     20649.95     137.0283       136 -33.00   2    1.115
      4650    718.8738    726.1295     1282.606       99.867        25 -80.83   2    1.697
      4651    351.0903    980.8374     688.9244     98.23547        16 -42.85   0    1.793
      4652    674.9338    804.3566     2193.099     102.1794        44  51.44   2    1.118
      4653    731.8638    968.2352     1293.516     100.1585        21 -46.85   2    1.172
      4654    294.7940    650.8383      1579.01     101.3322        65  47.81   2    1.976
      4655    444.0774    992.8691      1814.53      100.806        42  21.18   0    1.246
      4656    413.1935    738.2241     1520.309     100.9365        51  -7.57   2    3.041
      4657    275.3235    814.7253         2102     101.1887        38  76.91   2    1.373
      4658    416.5935    732.3167     1386.176      100.634        36 -72.99   2    2.381
      4659    771.9582    820.7560     44478.56     171.9145       192 -62.77   2    1.098
      4660    397.8185   1023.4707     902.6041     94.87028         8   3.39  24    1.859
      4661    285.1166    590.4724     1129.833     99.25029        20  59.37   2    1.629
      4662    787.5074    889.4896     1166.489     99.60239        20  22.83   2    1.314
      4663    425.9348    561.1075     2954.056      103.601        49 -22.64   2    1.694
      4664    153.6019    827.1913     1075.332     99.66222        12 -80.71   2    1.462
      4665    519.6200    677.7563     3595.479     105.7582       119 -18.41   2    1.460
      4666     91.9465    933.8338     679.7432     98.75598        15  14.86   2    1.841
      4667    442.3293    648.3391     916.9586     99.30039        14 -60.70   2    1.258
      4668    265.6154    668.8008     778.0608     98.98199        14  80.48   2    1.536
      4669    298.1358    769.5466     2371.582     102.5756        69  26.34   2    2.289
      4670    560.5845    751.8047     3282.041     104.5734       111 -28.58   2    1.560
      4671    370.1128    901.8528     1314.007     99.67114        25  66.37   0    1.198
      4672    450.9839    658.1899      2146.55     102.0758        73 -21.81   2    2.797
      4673    556.5301    806.4974     1192.027     99.12384        13  32.21   2    1.073
      4674    535.1866    686.3842     730.0636     98.87172        10 -58.19   2    1.510
      4675    754.9575    647.2641     3199.792     104.3945       117 -49.78   2    2.140
      4676    549.0096    749.1835     8868.891     116.0822       184 -67.81   2    1.796
      4677    223.2229    944.0433     71715.34     205.3007       266 -83.87   2    1.045
      4678    376.2477    693.9332     1242.803     100.0434        44  -4.72   2    2.746
      4679    453.6670    640.9327     1358.614     100.0398        15  57.81   2    1.303
      4680    587.9123    891.3173     1203.711     99.68729        19 -24.15   0    1.171
      4681    321.3900    706.0904     1819.031     101.0804        47 -27.53   2    1.476
      4682    377.1412    689.3214     1364.844     99.78699        22 -56.22   2    1.198
      4683    449.0927    600.8527     1833.195     100.8481        25   9.96   2    3.071
      4684    107.0139    839.5055     15588.87     128.1519       105 -38.55   2    1.064
      4685    526.3146    762.3198     1232.358     99.48479        11 -45.20   2    1.460
      4686    534.4424    757.4551     29718.53     151.6758       167  16.74   2    1.272
      4687    775.2068    907.4544     1919.558     101.8315        76   9.52   2    1.891
      4688    719.1844    537.6295     1263.642     100.6224        58 -54.04   2    4.357
      4689    870.3248    833.2408     961.2606     99.40174        13 -86.20   0    1.132
      4690    664.4370    750.6744     813.5688     99.06348        22  74.11   2    4.561
      4691    431.2388    952.5995     16642.07     130.8245       126 -74.23   2    1.212
      4692    537.8056    953.4249     1237.486     100.2976        18  -3.95   0    1.074
      4693    375.0014    729.3306     2255.823     102.5792       101  17.59   2    1.614
      4694    480.8050    574.3962     1412.078     100.4272         9  18.16   2    1.378
      4695    274.5190    676.2226     2877.973     103.6916        61  65.29   2    1.265
      4696    293.3286    571.6724     1123.882     99.50512        14  32.02   2    1.616
      4697    657.6702    794.6682     1354.715      100.031        12 -51.30   2    1.396
      4698    318.9246    652.2407     449445.3     462.3171       708  71.37   2    1.010
      4699   1000.3142    960.2958     838.4811     98.58087        12  42.92   0    1.144
      4700    587.8159    725.6720     14318.01     126.5121       116  15.71   2    1.524
      4701    247.5955    737.3877     1268.251     100.1012        29 -40.28   2    1.163
      4702    728.6254    807.1698     1432.478      101.003        30  70.28   2    1.786
      4703    618.6945    749.9164     3137.144     104.0019        61  23.27   2    3.162
      4704    257.3680    718.5912     1779.847     101.7816       126 -32.46   2    1.510
      4705    694.3966   1006.9809     2431.203     102.7076        36  56.25   0    1.294
      4706    708.5915    642.1987     1369.619     100.3311        78  22.46   2    2.191
      4707    357.4775    661.5057     1891.234     101.2426        35   9.19   2    1.707
      4708    674.2858    563.8780     18568.09     133.3308       211  -4.46   2    1.402
      4709    415.7017    720.5158     2631.883     102.3719        36   5.76   2    1.344
      4710    248.4121    681.5972     16484.58     130.1413       163  47.16   2    1.481
      4711    502.3961    712.9127     1484.108     100.5901        63   6.72   2    1.953
      4712    367.9733    702.6872     1326.015     99.69852        19  37.99   2    1.128
      4713    613.2563    793.1461     3359.422     105.2496        78  58.08   2    1.602
      4714    364.6766    782.5343     1488.698     100.0687        28 -56.24   2    1.270
      4715    313.1605    635.1016     1939.127     100.5573        41  89.73   2    1.237
      4716    317.7523    632.1234     1631.816     100.6586        58  52.19   2    2.556
      4717    766.4928    575.5036     1154.813     99.30747        12 -57.11   2    1.054
      4718    686.5779    776.7507     2226.633     102.7744        40  35.36   2    2.329
      4719    748.9565   1023.2367     2600.467     101.7793        25  -0.23  24    2.502
      4720    759.1373    709.1454     1484.106     100.8549        22  83.29   2    1.136
      4721    279.7731   1020.6852     24049.22     142.5548       110 -19.45  10    1.066
      4722    589.9950   1004.0253     2624.591      103.393        65  77.13   2    1.772
      4723    381.3253    810.4263     2611.352     103.1055        99 -89.97   2    1.475
      4724    704.5195    736.5372     1199.064     99.40869        13  24.02   2    1.269
      4725    318.0064    983.2712     954.7596     99.38688        14  -3.22   0    1.033
      4726    686.4668    520.0960     16350.11     129.4949       123 -12.50   2    1.212
      4727    641.9575    712.4973     1744.273     100.1159        25  56.40   2    1.842
      4728    326.3201    636.6714     1096.735     99.17447        14  69.17   2    1.292
      4729     93.0517    870.0347     633.9571     98.65056         9  46.96   0    1.006
      4730    297.1174    568.8702     1512.675     100.1231        31  26.67   2    1.583
      4731    768.7392    570.3147      4199.63     106.0471        47 -77.63   2    1.448
      4732    282.9876    572.4789     1116.819     99.75677        19  53.05   2    1.431
      4733    818.5768    536.1564     2211.593     102.7412        31 -85.76   2    1.330
      4734    653.6791    834.3526     841.1641     98.85728        17  69.81   2    1.150
      4735    424.3382    669.4868     2014.318     101.2554        50  30.15   2    1.353
      4736    769.1287    916.7083     1402.022     100.1384        30  48.01   2    1.543
      4737    999.4949    856.7523     795.4521     98.21036        14  -0.50   0    1.025
      4738    653.2921    792.9647      1872.85     100.4074        38  29.99   2    1.615
      4739    830.2431    610.6805     2441.752     102.2103        51  41.50   2    1.074
      4740    285.5193    566.7383     2411.643     102.1433        87  -0.47   2    2.125
      4741    343.8035    560.7181     3679.122     105.6856       134  19.77   2    1.450
      4742    374.4913    724.4856     1395.416     100.1234        14 -67.59   2    1.207
      4743    617.4943    852.0356     1605.051      99.7994        55  38.15   2    2.822
      4744    338.9963    646.5816     3731.656     105.5461       144 -57.50   2    1.339
      4745    189.8860    797.1978     1918.774     102.0914        52  76.21   2    1.677
      4746    260.6765    682.2889     1864.403     100.9184       125  39.43   2    1.703
      4747    379.5290    652.4789     1202.803     99.41724        21  21.17   2    1.299
      4748    678.0275    663.1987     1454.873     101.0534        36 -47.74   2    2.058
      4749    272.8210    538.8577     1747.293      101.183        31  56.78   2    1.249
      4750    826.9203    597.4988     2565.892     102.2253        40  66.29   2    1.264
      4751    393.9172    605.5225     27354.72     147.3692       158  57.42   2    1.495
      4752    737.9631    572.0369       2099.7     101.9715        15 -34.47   2    1.421
      4753    668.8469    669.4852     3276.845     104.0506        42 -63.59   2    1.852
      4754    372.0016    585.5091     1661.252     100.9895        29  31.82   2    2.138
      4755    253.3637    994.3668      764.844     99.22086        13  45.89   0    1.146
      4756    382.3029    978.0120     1060.533     99.62846        18  64.67   2    1.128
      4757    774.1111    888.1788     1504.643     100.1049        21   3.26   2    1.023
      4758    427.4980    674.9984     1429.463     100.4665        15 -77.97   2    1.333
      4759    299.1575    645.1016     2829.663     102.5503        63  41.07   2    1.052
      4760     22.3007    993.8810     933.1477     98.52849        18  67.82   0    1.093
      4761    951.0463    852.5818     3327.437     105.1806        60  30.73   0    1.551
      4762    756.9861    738.4975     1097.755     99.44543        24 -63.37   2    1.387
      4763    594.8808    858.6812     1339.412      99.4612        36 -70.47   2    1.385
      4764    832.0978    604.6218     1811.406     100.5339        69  20.72   2    2.963
      4765    492.6679    682.6664     1356.162     100.0343         9 -26.65   2    1.271
      4766    658.5953    542.8001     1689.662     101.0534        23  66.82   2    1.337
      4767    414.9260    604.6287     2965.938     103.8842        32 -81.24   2    1.415
      4768    808.0588    660.7090     15530.21     128.0478       189  35.20   2    1.580
      4769    621.1020    726.0046     2304.224     102.4263        38  53.77   2    1.433
      4770    594.8517    692.1755     1547.715      101.262        14 -68.11   2    1.394
      4771    477.5004    901.4959     1466.353     99.75083        13 -27.50   2    1.374
      4772    437.9398    948.4925     1492.714     100.0778        20  15.71   2    1.102
      4773    143.2893    843.7839     516.1987     97.83504        16  55.41   0    2.651
      4774    358.4762    832.5443     1114.824     99.48444        15 -16.30   0    1.224
      4775    735.4913    565.5325     26964.27     147.1288        88  59.69   2    1.069
      4776    759.1548    722.2290      833.144     99.64527        20  52.66   2    1.737
      4777    650.3550   1021.1039     1188.898     99.11667        33  31.84   8    1.634
      4778    826.2563    589.3143     2522.596     102.3899        57  61.70   2    1.382
      4779    520.4116    784.7762     1735.863     101.4207        16 -69.52   2    1.767
      4780    364.1237    613.2785     29912.54     151.2624       130 -82.41   2    1.373
      4781    388.9976    647.2505     1335.253     100.2532        14  -3.80   2    1.266
      4782    769.6158    721.6057     1877.656     101.4754        58 -75.83   2    2.402
      4783    498.5842    690.3307     2129.456     102.2989        29  36.06   2    1.511
      4784    400.1117    955.3337     1899.773      100.998        30  -9.03   0    1.080
      4785    363.0248    597.0608     5316.038      109.149       110 -15.63   2    1.132
      4786    628.8107    696.1987     1716.988     101.1149        22 -66.76   2    1.744
      4787    765.4852    639.6653     25284.37     144.3259       120 -65.42   2    1.325
      4788    761.9736    715.7316     1798.982      101.299        22 -71.42   2    1.371
      4789    757.8129    714.1274     1913.699     101.8184        26  68.87   2    1.123
      4790    653.2778    636.7392     8565.633      115.024       156 -66.65   2    1.876
      4791    249.8111    732.0059     1302.029     100.1778        35 -68.25   2    1.651
      4792    309.5001    550.4984     1338.085     98.92025        32 -70.57   2    1.196
      4793    466.0095    627.6386     18416.12     134.0701       140 -58.29   2    2.027
      4794    405.8617    597.3967     2274.417     102.6204        31 -63.19   2    1.645
      4795    374.8156    764.8654     4067.754     106.2673        83  25.54   2    1.810
      4796    143.3023   1019.5692     782.8323     97.90906        13  74.04   0    1.030
      4797    431.9494    862.6739     768.3553     98.68975        29 -58.52   2    2.063
      4798    751.4934    583.3549     2800.293     102.7451        56 -88.33   2    3.160
      4799    692.9866    939.5020     588.6493     98.54612         6   0.40   0    1.578
      4800    488.4644    688.7626     17050.21     131.1254        86  40.29   2    1.301
      4801    131.0922    992.1663     555.7914     97.38062         8 -41.19   0    1.238
      4802    501.8064    933.9845     1166.551     99.87002        30   2.14   2    1.607
      4803    461.3698    706.8381      1758.45     101.4713        25 -71.13   2    1.330
      4804    391.6700    641.2833     12754.98     123.0235       114   6.28   2    1.232
      4805    242.1466    675.1279     969.2885     99.15141        17 -58.10   2    1.056
      4806    768.0147    951.9752     1058.205     100.1573        20  -3.53   2    1.047
      4807    737.7053    653.7132     9728.526     117.5265       215 -14.00   2    1.129
      4808    165.2195    923.6845     707.6718      98.5499        27  82.74   2    1.632
      4809    831.2601    569.2333     1663.043     100.9936        52  58.82   2    1.523
      4810    148.5782    871.0765     1316.128     100.4757        44  88.67   2    1.598
      4811    571.8340    717.8284     29638.23     151.7313       124  89.82   2    1.273
      4812    457.7273    632.2576     2278.954     102.1093        87 -77.17   2    3.066
      4813    156.1603    923.0183     1333.395     101.0442        34  34.91   2    1.396
      4814    180.4039    986.0852     1587.112     101.0868        22  14.68   0    1.076
      4815    611.2670    892.8894     27386.06     147.5983       180 -72.98   2    1.132
      4816    970.9807    808.0997      944.634     98.82529        20  23.15   0    1.093
      4817    174.3563    815.0403     687.6313     98.50368        20 -83.10   0    1.644
      4818    756.9813    819.6938     876.3507     98.39739        19 -54.84   2    1.500
      4819    425.2904    730.0529     1811.889        100.8        56  27.54   2    1.845
      4820    356.0123    605.2966     44680.64      172.491       138  49.16   2    1.043
      4821    116.9340    898.3900     24527.34     143.5011       152  51.24   2    1.082
      4822    430.0233    736.5229      1081.32     99.67587        13  62.02   2    1.575
      4823    442.7871    658.5993     1590.522     100.8302        14  -4.29   2    1.144
      4824    635.6797    694.3622     2161.471      102.109        55  40.17   2    1.572
      4825    534.4135    993.2131     990.8223     99.46931        17  37.80   0    1.168
      4826    309.1238   1008.1052     1199.629     99.67799        21  41.26   0    1.066
      4827    441.7361    671.5982     6478.875      111.544        79  47.98   2    1.226
      4828    715.5116    570.0082     1779.941     100.9925        16 -64.14   2    1.204
      4829    475.3241    740.3323     1740.458     100.9036        14 -39.77   2    1.870
      4830    312.6774    833.0287     867.2482     99.18655        17 -85.89   0    1.020
      4831    392.8645    633.9330     2022.156     101.5361        37 -10.68   2    1.284
      4832    746.1174    761.1035     1499.017     100.0921        18 -44.89   2    1.420
      4833    950.9559    960.0287     1056.421     100.1532        19 -24.52   0    1.224
      4834    551.9980    613.4945     1832.466     101.3741        16 -45.06   2    1.775
