NUMBER X_IMAGE Y_IMAGE FLUX_APER FLUXERR_APER ISOAREA_IMAGE THETA_IMAGE FLAGS ELONGATION                                     
      4764    832.0978    604.6218     761.6998     48.23069        75  20.72   2    2.963
      4765    492.6679    682.6664     524.1662     47.33907         9 -26.65   2    1.271
      4766    658.5953    542.8001     864.2258     49.06057        24  66.82   2    1.337
      4767    414.9260    604.6287     746.1987     48.51073        25 -81.24   2    1.415
      4768    808.0588    660.7090     9553.479     79.58543       191  35.20   2    1.580
      4769    621.1020    726.0046     845.0396     48.97161        43  53.77   2    1.433
      4770    594.8517    692.1755     489.6459     47.53351        13 -68.11   2    1.394
      4771    477.5004    901.4959     620.5877     47.56109        13 -27.50   2    1.374
      4772    437.9398    948.4925     610.2625     47.63133        21  15.71   2    1.102
      4773    143.2893    843.7839     176.4884     45.51454         8  55.41   0    2.651
      4774    358.4762    832.5443     396.6365      46.7228        17 -16.30   0    1.224
      4775    735.4913    565.5325     5711.881     67.81622        83  59.69   2    1.069
      4776    759.1548    722.2290     375.1004     46.98264        22  52.66   2    1.737
      4777    650.3550   1021.1039     460.2971     46.78887        21  31.84   8    1.634
      4778    826.2563    589.3143     1021.727     49.55575        61  61.70   2    1.382
      4779    520.4116    784.7762     685.4246       48.343        16 -69.52   2    1.767
      4780    364.1237    613.2785     17939.89     100.6701       136 -82.41   2    1.373
      4781    388.9976    647.2505     404.5215     46.88265        12  -3.80   2    1.266
      4782    769.6158    721.6057     827.5386     48.89032        62 -75.83   2    2.402
      4783    498.5842    690.3307     613.2652     48.00256        28  36.06   2    1.511
      4784    400.1117    955.3337      791.659     48.48914        31  -9.03   0    1.080
      4785    363.0248    597.0608      1450.98     51.81723       114 -15.63   2    1.132
      4786    628.8107    696.1987     483.8374     47.26559        21 -66.76   2    1.744
      4787    765.4852    639.6653     11823.23     85.82275       123 -65.42   2    1.325
      4788    761.9736    715.7316     610.0466     47.86861        23 -71.42   2    1.371
      4789    757.8129    714.1274     628.4729     48.07451        25  68.87   2    1.123
      4790    653.2778    636.7392     2422.783      55.6113       143 -66.65   2    1.876
      4791    249.8111    732.0059     481.4142     47.25393        29 -68.25   2    1.651
      4792    309.5001    550.4984     192.4591      45.2183         7 -70.57   2    1.196
      4793    466.0095    627.6386     10789.12     83.38102       145 -58.29   2    2.027
      4794    405.8617    597.3967     483.6614     47.38496        19 -63.19   2    1.645
      4795    374.8156    764.8654     1209.388     50.63429        83  25.54   2    1.810
      4796    143.3023   1019.5692      266.216     45.71215        12  74.04   0    1.030
      4797    431.9494    862.6739     295.7719     46.22956        28 -58.52   2    2.063
      4798    751.4934    583.3549     1072.163     49.67212        58 -88.33   2    3.160
      4799    692.9866    939.5020     176.7542     45.76519         4   0.40   0    1.578
      4800    488.4644    688.7626     13149.81     89.39404        91  40.29   2    1.301
      4801    131.0922    992.1663     171.1193     45.23687         5 -41.19   0    1.238
      4802    501.8064    933.9845     482.0515       47.257        29   2.14   2    1.607
      4803    461.3698    706.8381     504.9655     47.48703        21 -71.13   2    1.330
      4804    391.6700    641.2833     3104.527     58.33095       104   6.28   2    1.232
      4805    242.1466    675.1279     298.9818     46.24534        14 -58.10   2    1.056
      4806    768.0147    951.9752     400.7859     47.10672        21  -3.53   2    1.047
      4807    737.7053    653.7132     2550.068     56.23035       214 -14.00   2    1.129
      4808    165.2195    923.6845     329.6023     46.39558        31  82.74   2    1.632
      4809    831.2601    569.2333      648.067     48.04878        58  58.82   2    1.523
      4810    148.5782    871.0765     547.6597     47.69093        47  88.67   2    1.598
      4811    571.8340    717.8284     6686.035     71.24587       102  89.82   2    1.273
      4812    457.7273    632.2576     808.8037     48.68643        76 -77.17   2    3.066
      4813    156.1603    923.0183     576.6896      48.0664        35  34.91   2    1.396
      4814    180.4039    986.0852     605.7995      47.9672        25  14.68   0    1.076
      4815    611.2670    892.8894     14758.08     93.27149       189 -72.98   2    1.132
      4816    970.9807    808.0997     303.8989     46.14637        17  23.15   0    1.093
      4817    174.3563    815.0403     267.8203     46.09194        17 -83.10   0    1.644
      4818    756.9813    819.6938     319.1169       46.098        18 -54.84   2    1.500
      4819    425.2904    730.0529     693.9747      48.0291        55  27.54   2    1.845
      4820    356.0123    605.2966     9380.281     79.23304       139  49.16   2    1.043
      4821    116.9340    898.3900      9308.41     79.02661       160  51.24   2    1.082
      4822    430.0233    736.5229      344.567      46.5911        14  62.02   2    1.575
      4823    442.7871    658.5993     500.4305     47.34531        14  -4.29   2    1.144
      4824    635.6797    694.3622     586.9653      47.7589        43  40.17   2    1.572
      4825    534.4135    993.2131     353.8967     46.63659        16  37.80   0    1.168
      4826    309.1238   1008.1052     446.2529     46.96352        21  41.26   0    1.066
      4827    441.7361    671.5982     5996.305     68.92809        79  47.98   2    1.226
      4828    715.5116    570.0082     751.2309     48.41693        16 -64.14   2    1.204
      4829    475.3241    740.3323     630.1294     47.84509        14 -39.77   2    1.870
      4830    312.6774    833.0287      316.307     46.45304        13 -85.89   0    1.020
      4831    392.8645    633.9330     863.5153     48.94116        38 -10.68   2    1.284
      4832    746.1174    761.1035     576.7692     47.47124        18 -44.89   2    1.420
      4833    950.9559    960.0287     418.3562     47.19142        19 -24.52   0    1.224
      4834    551.9980    613.4945     532.1232      47.4972        15 -45.06   2    1.775
      4835    264.4950    690.4849     420.2739     46.83763        18  -7.09   2    1.115
      4836    422.6027    685.3115     2588.959     56.48813       119 -71.69   2    1.149
      4837    594.6335    760.5697     962.1724     49.74152       108  85.06   2    3.536
      4838    555.0856    721.9703     336.0479     46.42714        15 -47.63   2    1.499
      4839    725.7677    989.4940     668.5013      47.6703        28 -23.49   0    1.001
      4840    542.8575    794.6452     569.2235     47.67439        24  75.84   2    1.784
      4841    281.2540    679.4999       666.62     47.78055        44 -58.56   2    1.424
      4842    365.4458    810.2682     419.1766     46.95364        50 -78.82   2    2.278
      4843    592.7757    916.0837     386.8563      46.6752        46  21.57   0    1.743
      4844    741.9597    815.3978     859.1195     49.26842        39 -85.80   2    1.261
      4845    676.8184    969.1510      1943.62     54.04009        75 -83.29   2    1.107
      4846    387.8334    629.0109     1394.201     51.67781        92 -71.01   2    1.406
      4847    499.6523    681.3007     3771.776     60.68803        59  63.48   2    1.026
      4848    554.8060    734.3829      634.636     47.98521        22  -9.88   2    1.737
      4849    604.0415    946.4937     1116.179      49.8731        29  13.23   2    1.319
      4850    491.2183    674.1553     1221.594     50.91304       104  52.80   2    1.662
      4851    143.0614    881.5898      478.336     47.35942        23  42.00   0    1.047
      4852    691.3438    755.3120     437.3672     46.79909        17 -38.54   2    1.424
      4853    678.9051    655.0676     2871.036       57.414        73  62.90   2    1.064
      4854    521.8166    806.1497     998.4954     49.79308        69 -64.39   2    1.441
      4855    764.3333    587.7914      1272.56     50.91705        92 -25.23   2    3.002
      4856    285.0278    689.9836     620.9673      48.1573        44 -15.20   2    1.380
      4857    723.0189    582.7166     633.2745     47.97876        33  62.10   2    1.254
      4858    522.6386    776.5418     3247.115     59.07682       231  51.57   2    1.930
      4859    469.8123    879.7001     545.8672     47.56292        36   7.67   2    1.687
      4860    316.0236    692.6858      12748.6     88.23927       206 -51.11   2    1.185
      4861    298.1752    668.0411     2366.177     55.78891        79 -55.35   2    1.305
      4862    495.9508    759.0858     716.7937     48.13696        29  14.48   2    1.653
      4863    266.2971   1006.6578     544.4711     47.31636        53 -72.36   2    1.290
      4864    720.6220    849.4417     1515.568     52.20884        46  45.26   0    1.044
      4865    695.8565    740.1286     2195.645     54.77911       134 -42.15   2    1.492
      4866    365.5805    717.6523     2557.396     56.46186       153  59.86   2    1.461
      4867    409.2359    566.7463     3408.015     59.69261        72 -75.97   2    1.816
      4868    110.9307   1006.6056      11552.3     85.23588       143  50.32   2    1.073
      4869    452.5282    889.1151     1324.784     50.92667       135 -88.18   2    1.029
      4870    349.4979    834.1636     374.4163     46.24697        32 -76.68   0    1.777
      4871    336.4298    508.6112     9582.295     79.88165       133 -47.31   2    1.137
      4872    139.8749    974.3521     266.6648     46.08624         8  68.33   0    1.291
      4873    374.6584    675.0000     444.3972     47.07556        24  -2.42   2    1.374
      4874    572.9040    750.5036     1628.839     52.26598        74 -43.92   2    1.786
      4875    720.9257    705.0062     9662.979      79.9687       261 -64.31   2    1.115
      4876    411.5114    644.4989     734.2685     48.10125        18 -10.60   2    1.265
      4877    765.8748    709.5012     633.4584     47.62255        57 -75.35   2    1.072
      4878    347.5251    545.7103     911.4495     49.04739        46 -12.27   2    1.133
      4879    571.3589    739.7527     9970.418     80.90808       185 -13.25   2    1.072
      4880    432.0660    798.2668     1248.822     50.69888        57  75.29   2    1.329
      4881    146.8698    816.2812     259.1552     45.92547        11  19.99   0    1.413
      4882    432.4656    612.0085     1216.477      50.6661        62  35.08   2    1.183
      4883    725.8167    723.4726     1183.736     50.63152       124  72.87   2    1.319
      4884    365.6096    888.7157     177.3353     45.76807         6 -45.02   0    1.713
      4885    545.6405    721.1014     1146.992     49.89943        41 -42.14   2    1.125
      4886    481.8459    716.8588     105.9357     45.41214         1 -84.89   2    2.222
      4887    801.3987   1007.6587       556.91     47.73499        32 -64.50   2    1.228
      4888    834.7089    537.8062     1113.637     50.20267        67  59.35   2    2.103
      4889    346.2267    540.3345     674.6152     48.17419        35 -38.01   2    1.248
      4890    534.2946    600.0020     581.5974     47.73335        23 -77.92   2    1.943
      4891    261.9984    711.7009     559.4922     47.62798        28  41.61   2    1.152
      4892    346.6835    591.6632     555.7733     47.37062        17 -47.74   2    1.189
      4893    477.8281    632.3564     877.9194     49.35506        63  79.34   2    2.879
      4894    379.9605    674.3188      241.171     45.96035         7  39.91   2    1.530
      4895    710.8470    690.8494     791.5062     48.83917        58  18.97   2    1.134
      4896     64.2077    984.3376     999.5787     49.79802        45 -68.54   0    1.068
      4897    695.4189    729.6418     6204.254     69.69206       173 -34.07   2    1.506
      4898    793.6636    878.8196     536.6011     47.51862        23  32.87   0    1.137
      4899    548.6471    876.3225     618.7003     47.79077        16  39.19   2    1.452
      4900    582.4562    677.8938     1316.255     50.77666        41  63.75   2    1.377
      4901    691.4191    672.4104     2012.527     54.11926        84  33.56   2    1.183
      4902    438.6660    609.7040     371.0647     46.47598        11   8.58   2    1.300
      4903    357.6511    717.1161     760.6579     48.34361        27  48.92   2    1.187
      4904    778.6599    592.5238     715.1389     48.24721        42 -54.22   2    3.275
      4905    751.9768    705.8165     885.7276     49.39101        63 -23.98   2    1.281
      4906    398.7790    797.0426     1279.426     51.17055        64  71.77   2    1.069
      4907    147.4967    932.8117     3511.055     60.08364       108 -24.05   2    1.054
      4908    594.0932    928.3994     282.0122     46.28495        10  73.84   2    1.366
      4909    671.0687    910.6534     1451.453     51.59924        85 -57.05   2    1.301
      4910    275.6891    982.8705     210.3068      45.6831         7 -23.55   0    1.334
      4911    511.8808    872.4182     934.0198     49.38283        40  29.31   2    1.060
      4912    510.9922    756.5008     442.9958     47.06879        43  71.30   2    1.266
      4913    478.4917    751.5085     604.8855     47.72503        15 -61.11   2    1.337
      4914    406.5130    752.5119     673.6268     48.05127        21  39.76   2    1.423
      4915    685.0870    686.4423     699.9338     48.05729        23   7.11   2    1.200
      4916    876.7973    995.0720     590.7924      47.7771        41  37.59   2    1.221
      4917    518.1752    761.0779     890.9443     49.18419        73  84.26   2    1.427
      4918    636.7350    705.7729     3007.736     58.05069        70   9.41   2    1.492
      4919    836.9786    611.6445     1077.115     50.26396        57  83.81   2    1.213
      4920    733.2469    521.5569     25742.71     117.1611       172 -66.20   2    1.169
      4921    631.1894    896.8953     5959.837     68.72501       168 -22.54   2    1.167
      4922    511.4031   1021.9755     450.9179     47.22766        33   8.08   8    1.513
      4923    456.3690    798.4788     16141.47      96.7013       215 -34.75   2    1.526
      4924    368.2774    840.4632     489.3082     47.17142        53 -20.68   2    1.313
      4925    808.9072    568.3666     473.5374     46.73154        40 -17.25   2    3.370
      4926    416.3195    934.5330     283.1454     46.04404        12  71.97   2    1.378
      4927    483.0113    911.9022      16547.2      97.6502       339   5.85   2    1.076
      4928    886.3854    886.6364     327.8978     46.87527        17  14.68   2    1.255
      4929    474.9799    833.0834     12860.65     88.59164        97 -19.26   2    1.199
      4930    356.1288    555.1233     694.4221     48.03122        27 -54.93   2    1.603
      4931    482.5540    627.1670     915.0988     49.41096        61  69.05   2    1.565
      4932    894.8611    939.5143     997.2985     49.44359        48  60.56   2    1.180
      4933    351.6350    553.4380      816.402     48.83852        31  84.47   2    1.732
      4934    591.1231    768.8213     437.3099     47.16212        17  43.20   2    1.162
      4935    304.0981    970.9321     2146.409      54.4701       114 -63.96   2    1.370
      4936    335.5157    541.4916     435.4072     46.91101        12 -83.46   2    1.087
      4937    559.5084    712.9611     450.9849     46.74361        18 -81.10   2    1.457
      4938     83.6617    811.3442     253.6508     46.26861        12 -45.63   0    1.158
      4939    375.6526    705.8766     10530.31     82.39681       193  42.54   2    1.415
      4940    588.7122    812.5185     20007.54     105.3426       177 -21.53   2    1.133
      4941    562.2762    709.1300     555.0563     47.36718        23  35.70   2    1.621
      4942    445.6743    898.7980     2055.118     54.29783       100  10.41   2    1.249
      4943    364.6806    691.0346     519.9496     47.43891        39  76.28   2    1.481
      4944    289.3243    620.6827     632.7767      47.6193        12  41.15   2    1.604
      4945    968.1183    877.0813     329.5762     46.14954        20   4.99   0    1.361
      4946    292.2862    638.7972     1437.674     51.86864        57 -61.16   2    1.048
      4947    175.7151    961.7780     274.4583     46.00114        18  -6.86   2    1.328
      4948    300.2238    634.7747     3088.589      58.6581        82 -67.07   2    1.124
      4949    648.9953    630.4870     590.5522      47.8949        35 -84.32   2    1.470
      4950    770.9258    606.6604     827.7289      48.8912        88 -47.60   2    1.839
      4951    850.3669    814.9377     355.2196     46.64304        31   6.98   2    3.007
      4952    714.6609    735.2810     580.3298     47.48829        42  79.48   2    1.789
      4953    363.7664    895.9141     475.8669     47.10662        29  10.72   2    1.449
      4954    644.1824    628.6185     531.6102     47.73373        16 -24.18   2    1.503
      4955    770.6948    541.7035     1179.883     50.27586       101  73.85   2    2.009
      4956    309.1371    921.1632      415.512      46.9359        20   2.73   0    1.141
      4957    133.2793    788.1577     49481.22     156.5062       534 -64.00   2    1.055
      4958   1004.9346    851.8154     531.7089     47.49522        28 -69.26   2    1.112
      4959    610.5162    696.4873     1144.133     50.22739        15 -19.86   2    1.197
      4960    301.4774    544.5106     622.3117     47.68879        23 -50.04   2    1.043
      4961    863.6497    942.5630     7901.189     74.79425       159 -75.67   2    1.053
      4962    376.4662    577.0593     1194.407       50.567        64  50.62   2    1.558
      4963    511.3276    657.6495     1287.233     50.87078        47  46.09   2    1.755
      4964    609.8273    782.8442     393.6336      47.0722        24 -25.29   2    1.170
      4965    557.2494    701.7587     521.1754     47.56455        22  31.15   2    1.390
      4966    546.9896    696.4973     465.7318     47.17845        21   2.98   2    1.617
      4967    551.5150    694.6293     1224.663     50.59047        34 -83.10   2    1.134
      4968    750.8248    576.8574     724.9587     48.41112        22  54.83   2    1.037
      4969    839.0272    531.6652     1447.818     51.69341        69  24.91   2    1.083
      4970    351.2130    652.0038     444.1764     47.07449        33 -30.50   2    1.342
      4971    786.4594    651.6107     1203.481     50.72007        54  71.52   2    1.095
      4972    452.4167    650.2563     252.9441     46.26514         7  32.82   2    1.302
      4973    748.5436    571.1704     1266.327     50.88922        79 -64.37   2    1.695
      4974    306.6417    674.2835     2441.012     55.68575        95 -55.17   2    1.086
      4975    419.8294    855.7560     751.0569     48.76738        34 -44.92   2    1.185
      4976    519.2585    655.6448      2634.12     56.66954        79 -39.40   2    1.134
      4977    641.0873    766.4465     459.1979     46.90498        16  19.27   2    1.689
      4978    286.5061    881.2694     351.4524     46.37998        14   8.98   0    1.032
      4979    873.1955    584.9111     27631.98     120.7232       176 -25.85   2    1.068
      4980    454.2955    681.9722     955.0137     49.01724        37  42.61   2    1.419
      4981    454.0103    689.4841     212.0215     45.93999        11 -28.88   2    2.762
      4982    667.9358    717.2757     1750.322      53.0067        80  59.38   2    1.834
      4983    841.0176    816.0325     586.3091     47.99346        33  37.08   2    1.453
      4984    784.4876    711.5739     1349.313     51.03602       106  44.02   2    1.513
      4985    645.8790    707.3103     1578.812     52.15718        58 -87.60   2    1.145
      4986    223.7533    699.9543     11085.51     84.04974       210  75.61   2    1.109
      4987    711.0493    581.5149     667.6803     47.90451        31  67.36   2    1.274
      4988     18.8830    804.5990     349.2158     46.85725        16 -14.05   0    1.201
      4989    789.3815    503.8261     795.9407     48.97611       100 -55.24   2    2.423
      4990     52.1063    930.8464     282.1778     45.91552        12  39.04   2    1.210
      4991    737.1538    762.2147     15371.38       94.994       171  61.74   2    1.202
      4992    391.8134    823.0040     428.1533     46.99707        38 -46.13   2    1.320
      4993    535.6790    661.8501     882.4229     49.02888        27 -50.16   2    1.591
      4994    742.9780    808.4269     305.9956     46.64715        14 -72.27   2    1.239
      4995    583.1372    703.4986     1256.258     50.61993        42  47.44   2    1.212
      4996    304.4114    574.3198      5922.44     68.60123       204 -24.53   2    1.510
      4997    836.2277    567.5984     544.2736     47.79398        21 -37.00   2    1.227
      4998    657.5660    860.3332     621.4116     47.92253        29  26.56   0    1.370
      4999    315.9808    703.3112     775.6035     48.41382        27   4.53   2    1.101
      5000    296.4962    659.9952     733.0989     48.44932        23 -87.42   2    1.142
      5001    672.6897    681.1243     1035.682     49.61971        55 -59.24   2    1.292
      5002    842.7657    897.0732     898.6932     49.21998        71 -19.81   0    1.645
      5003    741.8125    752.7021     2591.693     56.49913       152  60.07   2    1.886
      5004    299.8383    657.1678     713.3541     48.47412        29 -33.66   2    1.315
      5005    363.9904    758.0887     268.1278     46.09346        36  56.30   2    3.679
      5006    726.3858    696.6366     1014.964     50.09585        83 -78.43   2    1.943
      5007    600.4904    947.5166     1033.445     49.72402        12  42.97   2    1.523
      5008    813.3181    947.3812     252.4955     46.13979        12  46.57   0    1.183
      5009    699.5997    674.5978     558.8977     47.62514        36 -71.27   2    1.339
      5010    390.5114    665.0585     2122.682     54.37101       147  47.69   2    2.643
      5011    883.3344    878.1796     379.1826     46.88117        31  43.10   2    1.864
      5012    669.5440    803.7802     1334.031     51.30172        70  82.00   2    1.244
      5013    236.5385    730.6174     949.0684     49.45204        60 -55.54   2    1.681
      5014    716.6631    631.3680     904.9805       49.249        51  43.95   2    2.692
      5015    449.0024    980.5497     1179.322     50.49916        81  85.31   2    1.340
      5016    617.1760    569.6570     863.7626     49.05843        35 -82.42   2    1.317
      5017    673.7119    994.5057     365.6817     46.57198        17 -65.14   2    1.346
      5018    720.7870    809.1285     132.7087     45.67068         1  24.43   0    2.957
      5019    228.5051    728.9034       3168.3      58.5789       148  81.31   2    1.453
      5020    151.2622    908.4569     539.2497     47.65084        27 -77.32   2    1.184
      5021    396.5098    667.9990     789.0573     48.71111        18 -82.09   2    1.572
      5022    345.1076    676.3417     715.7714     48.13213        42 -64.07   2    1.536
      5023     31.8778    811.8961     155.3305     45.40877         1 -42.49   0    1.263
      5024    590.9896    699.6761     5147.064     65.98245       115 -13.38   2    1.051
      5025    750.8970    983.3566     943.5416     48.96402        47 -67.42   0    1.307
      5026    293.9010    583.2980     894.2746     48.61792       102 -47.12   2    1.864
      5027     77.1087    962.6661     471.9912     46.96693        27  -1.76   0    1.425
      5028    479.7598    701.9064     953.9816     49.01246        52  35.37   2    2.698
      5029    173.1499   1008.8812     2363.118     55.36692        89 -18.49   2    1.249
      5030    764.2883    926.0016     608.9125     47.86322        21 -13.40   2    1.121
      5031    342.8040    569.6163     595.5954     47.79995        41  12.17   2    2.108
      5032    482.8230    650.9026     654.5045     47.60352        27 -40.54   2    1.596
      5033    857.2057    979.3834     700.2321      48.2949        32  33.95   0    1.388
      5034    380.8513    819.8039     370.6191     46.71801        29 -16.94   2    2.093
      5035    427.5858    719.0934     5996.882     68.68192       256  64.51   2    1.467
      5036    306.6499    560.9211     925.2437     49.22698        61   9.34   2    1.338
      5037    779.5092    707.4811      829.075     48.78096        12  -0.87   2    1.055
      5038    750.8242    558.8220     874.7939     49.34067        21  64.54   2    1.221
      5039    743.5124    645.4481     4497.375     63.52647       105  77.24   2    1.328
      5040    235.0283    711.0964      10377.5     81.76577       301  -5.76   2    1.452
      5041    930.6488    816.5347     1476.449     51.81913       114   1.47   2    1.227
      5042    723.4885    542.6888     2178.946     54.70978       109 -42.81   2    2.047
      5043    407.1548    515.0284     9388.633     79.40043       262  77.68   2    1.542
      5044    434.9078    604.4639     1590.681     52.09979        70 -27.26   2    2.075
      5045    537.1513    718.2182     2767.231     57.39948        95 -20.94   2    1.203
      5046    283.5213    867.7938     292.3423     46.45828        19   9.30   2    1.316
      5047    343.3550    553.7994      316.098     46.69635        10  79.37   2    1.208
      5048    549.2218    650.9216     10626.99     82.73185       101   0.92   2    1.531
      5049     82.9943    836.8044     223.8244     45.99835         9 -88.27   0    1.208
      5050    576.3080    927.6625     399.3894     46.61429        15 -42.04   0    1.056
      5051    442.5131    679.0082     981.2259     49.59961        25  86.23   2    1.663
      5052    701.5000    653.4982     501.9872     46.74815        14 -42.63   2    1.326
      5053    784.7872    645.0322     1356.161     51.62058        45 -80.50   2    1.186
      5054    426.4564    857.0353     640.9371     48.01505        40  54.33   2    1.205
      5055    561.7269    860.5984     293.0888     46.33931        12  24.00   2    1.299
      5056    788.0519    663.3751     2112.515      54.7458        55  31.95   2    1.170
      5057    764.1746    724.8251     635.4845     48.22577        22 -49.05   2    1.274
      5058    641.0540    634.4216     2139.721     54.75481        78  85.66   2    1.015
      5059    348.9018    681.9911       1302.3     51.04963       115   2.84   2    2.586
      5060    787.2092    544.3576     25152.99     116.1095       285   0.34   2    1.225
      5061    917.2076    824.4943     5655.053     67.70959       170 -48.47   2    1.241
      5062    103.8015    808.9383     877.2236     49.23644        52 -29.15   0    1.688
      5063    273.1001    561.3716      1263.77     50.31555        70 -80.30   2    1.152
      5064    482.2216    754.2245     562.9979     47.88294        32  65.75   2    1.748
      5065    729.0579    609.7219     1664.728     52.42181        67 -60.14   2    1.239
      5066    758.4933    581.3715     1001.762     49.23352        36  80.49   2    1.533
      5067    701.0082    690.9946     1066.791     49.99015        20 -77.67   2    1.092
      5068    699.0804    778.3260     4041.162     61.78077       125  -0.29   2    1.175
      5069    681.6823    570.6711     668.4589     47.90821        28 -53.04   2    1.250
      5070    253.1951    862.7601     330.8765     46.76822        22 -51.93   0    1.522
      5071    703.7846    771.1533     1342.749     51.45103        84  62.31   2    2.122
      5072    425.9552    613.5125     1104.093     49.93207        36 -82.13   2    1.758
      5073    707.4883    631.0017     409.0821     46.90475        18 -55.00   2    1.530
      5074    694.1392    765.2859     381.0412     46.52475        42  21.68   2    2.595
      5075    719.3854    744.9850      1292.76     51.00713       119 -75.49   2    1.253
      5076    478.8738    696.6671     622.1306     47.80708        21  52.67   2    1.438
      5077    672.3054    771.1479     7545.363     73.55054       172  54.25   2    1.202
      5078    376.2671    662.6165     827.4734     48.89002        53 -36.68   2    1.636
      5079    744.0758    826.0419     4441.602     63.50606       105 -65.56   2    1.087
      5080    517.7491    667.7685     1013.398     49.74681        31 -24.06   2    1.799
      5081    330.6381    692.4077     266.0424     46.45208        19   6.65   2    1.804
      5082    287.1401    814.1453     780.9089     48.78983        26 -68.74   2    1.166
      5083    703.9888    684.0042     555.3779     47.60834        28 -84.66   2    1.097
      5084    271.8349    924.7901     1559.012     52.39761        84  11.86   2    1.471
      5085    792.9523    658.4057     1228.506     50.83208        61  56.14   2    1.523
      5086    685.8185    814.1687        11341     84.80488       175  81.50   2    1.148
      5087    967.1163    863.2888     259.3621     46.05022         9 -52.78   0    1.241
      5088    662.6059    567.3607     1108.331     50.40491        55 -66.21   2    1.540
      5089    865.5117    602.0161     1051.976     49.80865        69  50.29   2    1.481
      5090    617.3568    680.5469     1098.281     50.24646        34  51.91   2    1.472
      5091    325.6779    935.3890     629.8698     47.96263        43  82.00   2    1.332
      5092    745.9817    719.9736     1349.175     51.47941        96 -75.86   2    1.322
      5093    659.9474   1013.3594     949.9751     49.57112        48  51.42   0    1.276
      5094    758.5420    920.7586     14234.55      92.1106       147  -7.07   2    1.497
      5095    305.5483    535.1813     8670.263     77.24323       136 -84.70   2    1.231
      5096    418.6360    612.6312     4696.699     64.58894       100 -53.53   2    1.176
      5097    759.7855    807.6138     475.7172     47.22652        19  14.45   2    2.132
      5098    569.3990    687.1902     527.4951     47.47505        16  48.25   2    1.241
      5099    437.5559    650.9078     824.0585     48.52365        57  35.57   2    1.808
      5100    369.1808    767.8117     778.4677     48.66167        26 -71.43   2    1.200
      5101    450.7317    624.0070     1191.887     50.55568        31  -7.35   2    1.101
      5102    626.4680    684.5276     191.5985     45.71455         7 -53.52   2    1.655
      5103    705.1943    830.1909     280.3973     46.27702        13  35.88   2    1.176
      5104    591.7155    669.0712     3775.201     60.88803       128 -59.46   2    1.554
      5105    215.2762    935.9940     322.7134     46.36182        17  21.24   2    1.039
      5106    481.8774    812.2067     2969.801     58.00016        85  58.34   2    1.309
      5107    355.3999    921.6068     21892.76     109.3863       314 -45.52   2    1.161
      5108    725.3215    731.6625      933.423     49.26473        17  45.30   2    1.504
      5109    756.4888    559.5097     1395.933     51.35411        28 -25.52   2    1.737
      5110     85.9079    860.3805     920.8063     48.97469        40 -79.43   0    1.041
      5111    535.3810    807.1768     3367.399     59.72858       102 -65.65   2    1.294
      5112    227.5441    997.4579     294.1739     46.58952        14 -48.14   2    1.294
      5113    962.8774    962.1761     425.7167     46.98529        20  -5.58   0    1.238
      5114    285.9503    543.7126     726.8833     48.18457        89 -28.29   2    2.300
      5115    619.4893    675.6930     1631.411     52.38588        63 -52.09   2    1.655
      5116    710.5118    532.9531     2989.517     57.88111       140 -86.93   2    1.334
      5117    656.2996    770.1767     460.9229     46.67015        30  76.49   2    2.952
      5118    674.2232    648.4995     1151.584     49.92034        45 -29.13   2    1.777
      5119    116.5870    966.5496     514.0723      47.5306        22  76.26   0    1.067
      5120    670.9257    711.0320     1511.823     51.97405        57  69.43   2    1.303
      5121    241.5026    718.4804     737.6427     48.23529        20 -80.79   2    1.045
      5122      3.1451    977.4893    -272.0099     44.62456         6 -89.15   0    1.373
      5123    601.9042    799.6108     418.0827     46.94835        27  41.19   2    1.380
      5124    859.1279    876.4446     1270.588     50.90825        52  10.42   0    1.281
      5125    473.7760    747.4074     1377.333     51.49319        83  87.13   2    1.588
      5126    454.1241    988.5513     471.9787     47.08786        49  -9.48   2    1.154
      5127    506.1485    636.8923     2696.847     56.72028       113  58.60   2    1.274
      5128    753.4646    730.9359     877.2891     49.00508        90  14.63   2    2.019
      5129    321.2878    802.0459     631.0763     47.73054        23 -85.44   2    1.030
      5130    166.5027   1008.4947     362.7719     46.31272        13 -74.37   2    1.095
      5131    690.3898    719.8048     424.4253     46.97904        17 -76.34   2    1.857
      5132    771.1266    579.5347     1312.812     50.98493        41   1.37   2    1.084
      5133    762.6543    557.3352     1620.283     52.44618        68 -63.91   2    1.678
      5134    573.8638    833.9583      16429.3     97.37542       247  48.92   2    1.054
      5135    519.5488   1002.8245     300.3983     46.61987        11  74.99   0    1.108
      5136    775.9677    931.5880     11728.33      85.9029       208  -7.06   2    1.042
      5137    224.9948    710.0011     1182.571     50.51378        15  75.85   2    1.017
      5138    293.3962    696.2123     746.0286     48.50993        30  71.59   2    1.398
      5139    433.9880    667.5364     2842.781     57.50029       129 -52.61   2    1.641
      5140    437.9768    890.9856     444.9307     47.19883        18  27.93   0    1.019
      5141    356.2535    964.5093      287.712     46.06658        24  42.66   0    1.619
      5142    777.1964    578.2061     1632.073     52.49725        55  87.38   2    1.277
      5143    495.0635    910.2336      393.701     46.83017        33  71.82   2    1.667
      5144    454.9939    899.5060     420.9802     46.96237        16   0.62   2    1.244
